Notes,state,state_code,year,year_code,sex,sex_code,deaths,population,opioid_death_rate
,Georgia,13,2017,2017,Male,M,615,5075507,12.1
,Georgia,13,2018,2018,Female,F,282,5404059,5.2
,Georgia,13,2018,2018,Male,M,527,5115416,10.3
,Georgia,13,2019,2019,Female,F,260,5456999,4.8
,Georgia,13,2019,2019,Male,M,536,5160424,10.4
,Georgia,13,2020,2020,Female,F,417,5508468,7.6
,Georgia,13,2020,2020,Male,M,846,5201549,16.3
,Hawaii,15,1999,1999,Female,F,Suppressed,601830,Suppressed
,Hawaii,15,1999,1999,Male,M,11,608470,Unreliable
,Hawaii,15,2000,2000,Female,F,Suppressed,602866,Suppressed
,Hawaii,15,2000,2000,Male,M,15,608671,Unreliable
,Hawaii,15,2001,2001,Female,F,Suppressed,609189,Suppressed
,Hawaii,15,2001,2001,Male,M,20,616759,3.2
,Hawaii,15,2002,2002,Female,F,Suppressed,616192,Suppressed
,Hawaii,15,2002,2002,Male,M,29,623421,4.7
,Hawaii,15,2003,2003,Female,F,Suppressed,623753,Suppressed
,Hawaii,15,2003,2003,Male,M,27,627401,4.3
,Hawaii,15,2004,2004,Female,F,Suppressed,636864,Suppressed
,Hawaii,15,2004,2004,Male,M,32,636705,5
,Hawaii,15,2005,2005,Female,F,12,644813,Unreliable
,Hawaii,15,2005,2005,Male,M,27,647916,4.2
,Hawaii,15,2006,2006,Female,F,12,652351,Unreliable
,Hawaii,15,2006,2006,Male,M,27,657380,4.1
,Hawaii,15,2007,2007,Female,F,Suppressed,657185,Suppressed
,Hawaii,15,2007,2007,Male,M,42,658490,6.4
,Hawaii,15,2008,2008,Female,F,16,665313,Unreliable
,Hawaii,15,2008,2008,Male,M,19,666900,Unreliable
,Hawaii,15,2009,2009,Female,F,Suppressed,673075,Suppressed
,Hawaii,15,2009,2009,Male,M,27,673642,4
,Hawaii,15,2010,2010,Female,F,13,679058,Unreliable
,Hawaii,15,2010,2010,Male,M,35,681243,5.1
,Hawaii,15,2011,2011,Female,F,13,685005,Unreliable
,Hawaii,15,2011,2011,Male,M,36,689805,5.2
,Hawaii,15,2012,2012,Female,F,13,690348,Unreliable
,Hawaii,15,2012,2012,Male,M,29,701965,4.1
,Hawaii,15,2013,2013,Female,F,20,694440,2.9
,Hawaii,15,2013,2013,Male,M,36,709614,5.1
,Hawaii,15,2014,2014,Female,F,18,701462,Unreliable
,Hawaii,15,2014,2014,Male,M,26,718099,3.6
,Hawaii,15,2015,2015,Female,F,15,706231,Unreliable
,Hawaii,15,2015,2015,Male,M,35,725372,4.8
,Hawaii,15,2016,2016,Female,F,22,710942,3.1
,Hawaii,15,2016,2016,Male,M,44,717615,6.1
,Hawaii,15,2017,2017,Female,F,13,711451,Unreliable
,Hawaii,15,2017,2017,Male,M,29,716087,4
,Hawaii,15,2018,2018,Female,F,14,709489,Unreliable
,Hawaii,15,2018,2018,Male,M,40,711002,5.6
,Hawaii,15,2019,2019,Female,F,13,707832,Unreliable
,Hawaii,15,2019,2019,Male,M,30,708040,4.2
,Hawaii,15,2020,2020,Female,F,19,702640,Unreliable
,Hawaii,15,2020,2020,Male,M,50,704366,7.1
,Idaho,16,1999,1999,Female,F,Suppressed,636799,Suppressed
,Idaho,16,1999,1999,Male,M,14,638876,Unreliable
,Idaho,16,2000,2000,Female,F,Suppressed,645293,Suppressed
,Idaho,16,2000,2000,Male,M,11,648660,Unreliable
,Idaho,16,2001,2001,Female,F,11,658043,Unreliable
,Idaho,16,2001,2001,Male,M,25,661919,3.8
,Idaho,16,2002,2002,Female,F,12,668686,Unreliable
,Idaho,16,2002,2002,Male,M,17,671686,Unreliable
,Idaho,16,2003,2003,Female,F,18,679877,Unreliable
,Idaho,16,2003,2003,Male,M,21,683503,3.1
,Idaho,16,2004,2004,Female,F,13,693186,Unreliable
,Idaho,16,2004,2004,Male,M,24,698616,3.4
,Idaho,16,2005,2005,Female,F,Suppressed,711983,Suppressed
,Idaho,16,2005,2005,Male,M,23,716258,3.2
,Idaho,16,2006,2006,Female,F,21,732104,2.9
,Idaho,16,2006,2006,Male,M,32,736565,4.3
,Idaho,16,2007,2007,Female,F,20,750127,2.7
,Idaho,16,2007,2007,Male,M,29,754978,3.8
,Idaho,16,2008,2008,Female,F,15,764792,Unreliable
,Idaho,16,2008,2008,Male,M,34,769528,4.4
,Idaho,16,2009,2009,Female,F,20,775398,2.6
,Idaho,16,2009,2009,Male,M,23,779041,3
,Idaho,16,2010,2010,Female,F,27,782258,3.5
,Idaho,16,2010,2010,Male,M,31,785324,3.9
,Idaho,16,2011,2011,Female,F,24,791358,3
,Idaho,16,2011,2011,Male,M,29,793627,3.7
,Idaho,16,2012,2012,Female,F,17,797116,Unreliable
,Idaho,16,2012,2012,Male,M,23,798612,2.9
,Idaho,16,2013,2013,Female,F,28,805052,3.5
,Idaho,16,2013,2013,Male,M,30,807084,3.7
,Idaho,16,2014,2014,Female,F,35,815968,4.3
,Idaho,16,2014,2014,Male,M,27,818496,3.3
,Idaho,16,2015,2015,Female,F,30,826183,3.6
,Idaho,16,2015,2015,Male,M,42,828747,5.1
,Idaho,16,2016,2016,Female,F,30,839608,3.6
,Idaho,16,2016,2016,Male,M,66,843532,7.8
,Idaho,16,2017,2017,Female,F,33,856485,3.9
,Idaho,16,2017,2017,Male,M,47,860458,5.5
,Idaho,16,2018,2018,Female,F,40,875131,4.6
,Idaho,16,2018,2018,Male,M,58,879077,6.6
,Idaho,16,2019,2019,Female,F,51,891137,5.7
,Idaho,16,2019,2019,Male,M,59,895928,6.6
,Idaho,16,2020,2020,Female,F,59,910789,6.5
,Idaho,16,2020,2020,Male,M,85,916124,9.3
,Illinois,17,1999,1999,Female,F,84,6313352,1.3
,Illinois,17,1999,1999,Male,M,365,6045671,6
,Illinois,17,2000,2000,Female,F,110,6338957,1.7
,Illinois,17,2000,2000,Male,M,412,6080336,6.8
,Illinois,17,2001,2001,Female,F,91,6370443,1.4
,Illinois,17,2001,2001,Male,M,382,6118002,6.2
,Illinois,17,2002,2002,Female,F,122,6387897,1.9
,Illinois,17,2002,2002,Male,M,392,6137659,6.4
,Illinois,17,2003,2003,Female,F,118,6402859,1.8
,Illinois,17,2003,2003,Male,M,306,6153147,5
,Illinois,17,2004,2004,Female,F,113,6414209,1.8
,Illinois,17,2004,2004,Male,M,379,6175564,6.1
,Illinois,17,2005,2005,Female,F,135,6423831,2.1
,Illinois,17,2005,2005,Male,M,418,6186072,6.8
,Illinois,17,2006,2006,Female,F,166,6440022,2.6
,Illinois,17,2006,2006,Male,M,651,6203933,10.5
,Illinois,17,2007,2007,Female,F,184,6467577,2.8
,Illinois,17,2007,2007,Male,M,446,6228289,7.2
,Illinois,17,2008,2008,Female,F,198,6493537,3
,Illinois,17,2008,2008,Male,M,572,6253501,9.1
,Illinois,17,2009,2009,Female,F,195,6520723,3
,Illinois,17,2009,2009,Male,M,604,6276055,9.6
,Illinois,17,2010,2010,Female,F,232,6538356,3.5
,Illinois,17,2010,2010,Male,M,552,6292276,8.8
,Illinois,17,2011,2011,Female,F,227,6555063,3.5
,Illinois,17,2011,2011,Male,M,613,6314194,9.7
,Illinois,17,2012,2012,Female,F,277,6555800,4.2
,Illinois,17,2012,2012,Male,M,792,6319455,12.5
,Illinois,17,2013,2013,Female,F,257,6555652,3.9
,Illinois,17,2013,2013,Male,M,718,6326483,11.3
,Illinois,17,2014,2014,Female,F,336,6559694,5.1
,Illinois,17,2014,2014,Male,M,755,6320886,11.9
,Illinois,17,2015,2015,Female,F,389,6545500,5.9
,Illinois,17,2015,2015,Male,M,884,6314495,14
,Illinois,17,2016,2016,Female,F,478,6509748,7.3
,Illinois,17,2016,2016,Male,M,1338,6291791,21.3
,Illinois,17,2017,2017,Female,F,574,6509545,8.8
,Illinois,17,2017,2017,Male,M,1505,6292478,23.9
,Illinois,17,2018,2018,Female,F,569,6480179,8.8
,Illinois,17,2018,2018,Male,M,1475,6260901,23.6
,Illinois,17,2019,2019,Female,F,586,6445263,9.1
,Illinois,17,2019,2019,Male,M,1545,6226558,24.8
,Illinois,17,2020,2020,Female,F,733,6402224,11.4
,Illinois,17,2020,2020,Male,M,2131,6185306,34.5
,Indiana,18,1999,1999,Female,F,Suppressed,3083354,Suppressed
,Indiana,18,1999,1999,Male,M,23,2961618,0.8
,Indiana,18,2000,2000,Female,F,Suppressed,3098011,Suppressed
,Indiana,18,2000,2000,Male,M,25,2982474,0.8
,Indiana,18,2001,2001,Female,F,Suppressed,3120158,Suppressed
,Indiana,18,2001,2001,Male,M,30,3007602,1
,Indiana,18,2002,2002,Female,F,Suppressed,3133342,Suppressed
,Indiana,18,2002,2002,Male,M,23,3022625,0.8
,Indiana,18,2003,2003,Female,F,25,3152366,0.8
,Indiana,18,2003,2003,Male,M,72,3044272,2.4
,Indiana,18,2004,2004,Female,F,20,3168952,0.6
,Indiana,18,2004,2004,Male,M,72,3064055,2.3
,Indiana,18,2005,2005,Female,F,34,3191481,1.1
,Indiana,18,2005,2005,Male,M,80,3087135,2.6
,Indiana,18,2006,2006,Female,F,36,3218203,1.1
,Indiana,18,2006,2006,Male,M,71,3114466,2.3
,Indiana,18,2007,2007,Female,F,47,3241454,1.4
,Indiana,18,2007,2007,Male,M,113,3138145,3.6
,Indiana,18,2008,2008,Female,F,59,3263963,1.8
,Indiana,18,2008,2008,Male,M,131,3160843,4.1
,Indiana,18,2009,2009,Female,F,86,3281477,2.6
,Indiana,18,2009,2009,Male,M,171,3177848,5.4
,Indiana,18,2010,2010,Female,F,74,3294065,2.2
,Indiana,18,2010,2010,Male,M,153,3189737,4.8
,Indiana,18,2011,2011,Female,F,99,3309937,3
,Indiana,18,2011,2011,Male,M,192,3206985,6
,Indiana,18,2012,2012,Female,F,93,3319144,2.8
,Indiana,18,2012,2012,Male,M,217,3218190,6.7
,Indiana,18,2013,2013,Female,F,87,3334634,2.6
,Indiana,18,2013,2013,Male,M,219,3236268,6.8
,Indiana,18,2014,2014,Female,F,114,3347411,3.4
,Indiana,18,2014,2014,Male,M,262,3249444,8.1
,Indiana,18,2015,2015,Female,F,138,3357815,4.1
,Indiana,18,2015,2015,Male,M,339,3261865,10.4
,Indiana,18,2016,2016,Female,F,237,3363491,7
,Indiana,18,2016,2016,Male,M,476,3269562,14.6
,Indiana,18,2017,2017,Female,F,365,3379723,10.8
,Indiana,18,2017,2017,Male,M,719,3287095,21.9
,Indiana,18,2018,2018,Female,F,341,3391576,10.1
,Indiana,18,2018,2018,Male,M,672,3300302,20.4
,Indiana,18,2019,2019,Female,F,384,3411859,11.3
,Indiana,18,2019,2019,Male,M,774,3320360,23.3
,Indiana,18,2020,2020,Female,F,509,3422994,14.9
,Indiana,18,2020,2020,Male,M,1220,3331959,36.6
,Iowa,19,1999,1999,Female,F,Suppressed,1488226,Suppressed
,Iowa,19,1999,1999,Male,M,Suppressed,1429411,Suppressed
,Iowa,19,2000,2000,Female,F,Suppressed,1490809,Suppressed
,Iowa,19,2000,2000,Male,M,Suppressed,1435515,Suppressed
,Iowa,19,2001,2001,Female,F,Suppressed,1492287,Suppressed
,Iowa,19,2001,2001,Male,M,10,1439710,Unreliable
,Iowa,19,2002,2002,Female,F,15,1491450,Unreliable
,Iowa,19,2002,2002,Male,M,16,1442784,Unreliable
,Iowa,19,2003,2003,Female,F,Suppressed,1493907,Suppressed
,Iowa,19,2003,2003,Male,M,19,1448092,Unreliable
,Iowa,19,2004,2004,Female,F,12,1498888,Unreliable
,Iowa,19,2004,2004,Male,M,26,1454747,1.8
,Iowa,19,2005,2005,Female,F,23,1503019,1.5
,Iowa,19,2005,2005,Male,M,31,1461435,2.1
,Iowa,19,2006,2006,Female,F,22,1511124,1.5
,Iowa,19,2006,2006,Male,M,44,1471520,3
,Iowa,19,2007,2007,Female,F,20,1518023,1.3
,Iowa,19,2007,2007,Male,M,50,1481189,3.4
,Iowa,19,2008,2008,Female,F,33,1525539,2.2
,Iowa,19,2008,2008,Male,M,55,1491195,3.7
,Iowa,19,2009,2009,Female,F,37,1532739,2.4
,Iowa,19,2009,2009,Male,M,70,1500131,4.7
,Iowa,19,2010,2010,Female,F,39,1538036,2.5
,Iowa,19,2010,2010,Male,M,74,1508319,4.9
,Iowa,19,2011,2011,Female,F,54,1544894,3.5
,Iowa,19,2011,2011,Male,M,78,1517415,5.1
,Iowa,19,2012,2012,Female,F,57,1549698,3.7
,Iowa,19,2012,2012,Male,M,79,1524488,5.2
,Iowa,19,2013,2013,Female,F,74,1557015,4.8
,Iowa,19,2013,2013,Male,M,73,1533401,4.8
,Iowa,19,2014,2014,Female,F,56,1564081,3.6
,Iowa,19,2014,2014,Male,M,80,1543045,5.2
,Iowa,19,2015,2015,Female,F,60,1571873,3.8
,Iowa,19,2015,2015,Male,M,88,1552026,5.7
,Iowa,19,2016,2016,Female,F,48,1575574,3
,Iowa,19,2016,2016,Male,M,113,1559119,7.2
,Iowa,19,2017,2017,Female,F,69,1580978,4.4
,Iowa,19,2017,2017,Male,M,107,1564733,6.8
,Iowa,19,2018,2018,Female,F,37,1585338,2.3
,Iowa,19,2018,2018,Male,M,85,1570807,5.4
,Iowa,19,2019,2019,Female,F,44,1583995,2.8
,Iowa,19,2019,2019,Male,M,95,1571075,6
,Iowa,19,2020,2020,Female,F,65,1587866,4.1
,Iowa,19,2020,2020,Male,M,131,1575695,8.3
,Kansas,20,1999,1999,Female,F,Suppressed,1356046,Suppressed
,Kansas,20,1999,1999,Male,M,18,1322294,Unreliable
,Kansas,20,2000,2000,Female,F,Suppressed,1359944,Suppressed
,Kansas,20,2000,2000,Male,M,12,1328474,Unreliable
,Kansas,20,2001,2001,Female,F,15,1365966,Unreliable
,Kansas,20,2001,2001,Male,M,23,1336196,1.7
,Kansas,20,2002,2002,Female,F,19,1371898,Unreliable
,Kansas,20,2002,2002,Male,M,39,1341637,2.9
,Kansas,20,2003,2003,Female,F,18,1377415,Unreliable
,Kansas,20,2003,2003,Male,M,36,1345589,2.7
,Kansas,20,2004,2004,Female,F,28,1382396,2
,Kansas,20,2004,2004,Male,M,51,1351977,3.8
,Kansas,20,2005,2005,Female,F,25,1387958,1.8
,Kansas,20,2005,2005,Male,M,58,1357341,4.3
,Kansas,20,2006,2006,Female,F,43,1394092,3.1
,Kansas,20,2006,2006,Male,M,41,1368839,3
,Kansas,20,2007,2007,Female,F,26,1405705,1.8
,Kansas,20,2007,2007,Male,M,52,1378080,3.8
,Kansas,20,2008,2008,Female,F,31,1415563,2.2
,Kansas,20,2008,2008,Male,M,45,1392513,3.2
,Kansas,20,2009,2009,Female,F,48,1428139,3.4
,Kansas,20,2009,2009,Male,M,72,1404565,5.1
,Kansas,20,2010,2010,Female,F,28,1437710,1.9
,Kansas,20,2010,2010,Male,M,57,1415408,4
,Kansas,20,2011,2011,Female,F,33,1445436,2.3
,Kansas,20,2011,2011,Male,M,58,1425802,4.1
,Kansas,20,2012,2012,Female,F,57,1450624,3.9
,Kansas,20,2012,2012,Male,M,90,1435281,6.3
,Kansas,20,2013,2013,Female,F,56,1452009,3.9
,Kansas,20,2013,2013,Male,M,75,1441948,5.2
,Kansas,20,2014,2014,Female,F,57,1456666,3.9
,Kansas,20,2014,2014,Male,M,83,1447355,5.7
,Kansas,20,2015,2015,Female,F,60,1458008,4.1
,Kansas,20,2015,2015,Male,M,69,1453633,4.7
,Kansas,20,2016,2016,Female,F,46,1459530,3.2
,Kansas,20,2016,2016,Male,M,73,1447759,5
,Kansas,20,2017,2017,Female,F,52,1461167,3.6
,Kansas,20,2017,2017,Male,M,66,1451956,4.5
,Kansas,20,2018,2018,Female,F,51,1461099,3.5
,Kansas,20,2018,2018,Male,M,81,1450406,5.6
,Kansas,20,2019,2019,Female,F,65,1461617,4.4
,Kansas,20,2019,2019,Male,M,102,1451697,7
,Kansas,20,2020,2020,Female,F,76,1462265,5.2
,Kansas,20,2020,2020,Male,M,164,1451540,11.3
,Kentucky,21,1999,1999,Female,F,Suppressed,2056401,Suppressed
,Kentucky,21,1999,1999,Male,M,34,1961652,1.7
,Kentucky,21,2000,2000,Female,F,24,2066401,1.2
,Kentucky,21,2000,2000,Male,M,63,1975368,3.2
,Kentucky,21,2001,2001,Female,F,41,2076871,2
,Kentucky,21,2001,2001,Male,M,84,1991261,4.2
,Kentucky,21,2002,2002,Female,F,47,2087223,2.3
,Kentucky,21,2002,2002,Male,M,111,2002652,5.5
,Kentucky,21,2003,2003,Female,F,73,2102308,3.5
,Kentucky,21,2003,2003,Male,M,141,2014862,7
,Kentucky,21,2004,2004,Female,F,68,2112051,3.2
,Kentucky,21,2004,2004,Male,M,137,2034050,6.7
,Kentucky,21,2005,2005,Female,F,77,2129658,3.6
,Kentucky,21,2005,2005,Male,M,182,2053084,8.9
,Kentucky,21,2006,2006,Female,F,96,2149096,4.5
,Kentucky,21,2006,2006,Male,M,195,2070143,9.4
,Kentucky,21,2007,2007,Female,F,87,2164210,4
,Kentucky,21,2007,2007,Male,M,213,2092462,10.2
,Kentucky,21,2008,2008,Female,F,102,2183532,4.7
,Kentucky,21,2008,2008,Male,M,214,2106346,10.2
,Kentucky,21,2009,2009,Female,F,117,2193136,5.3
,Kentucky,21,2009,2009,Male,M,250,2123938,11.8
,Kentucky,21,2010,2010,Female,F,175,2204415,7.9
,Kentucky,21,2010,2010,Male,M,364,2134952,17
,Kentucky,21,2011,2011,Female,F,223,2219482,10
,Kentucky,21,2011,2011,Male,M,391,2149874,18.2
,Kentucky,21,2012,2012,Female,F,235,2222704,10.6
,Kentucky,21,2012,2012,Male,M,374,2157711,17.3
