state,state_code,year,year_code,single_year_ages,age,deaths,population,opioid_death_rate
Florida,12.0,2018.0,2018.0,21 years,21.0,20.0,247152.0,8.1
Florida,12.0,2018.0,2018.0,22 years,22.0,32.0,251360.0,12.7
Florida,12.0,2018.0,2018.0,23 years,23.0,33.0,260737.0,12.7
Florida,12.0,2018.0,2018.0,24 years,24.0,55.0,268228.0,20.5
Florida,12.0,2018.0,2018.0,25 years,25.0,68.0,274252.0,24.8
Florida,12.0,2018.0,2018.0,26 years,26.0,64.0,284160.0,22.5
Florida,12.0,2018.0,2018.0,27 years,27.0,77.0,295472.0,26.1
Florida,12.0,2018.0,2018.0,28 years,28.0,100.0,297296.0,33.6
Florida,12.0,2018.0,2018.0,29 years,29.0,96.0,285297.0,33.6
Florida,12.0,2018.0,2018.0,30 years,30.0,88.0,276746.0,31.8
Florida,12.0,2018.0,2018.0,31 years,31.0,95.0,269747.0,35.2
Florida,12.0,2018.0,2018.0,32 years,32.0,109.0,269904.0,40.4
Florida,12.0,2018.0,2018.0,33 years,33.0,90.0,271621.0,33.1
Florida,12.0,2018.0,2018.0,34 years,34.0,94.0,263760.0,35.6
Florida,12.0,2018.0,2018.0,35 years,35.0,100.0,267113.0,37.4
Florida,12.0,2018.0,2018.0,36 years,36.0,78.0,266310.0,29.3
Florida,12.0,2018.0,2018.0,37 years,37.0,88.0,262946.0,33.5
Florida,12.0,2018.0,2018.0,38 years,38.0,97.0,268477.0,36.1
Florida,12.0,2018.0,2018.0,39 years,39.0,100.0,253736.0,39.4
Florida,12.0,2018.0,2018.0,40 years,40.0,95.0,251649.0,37.8
Florida,12.0,2018.0,2018.0,41 years,41.0,70.0,252132.0,27.8
Florida,12.0,2018.0,2018.0,42 years,42.0,69.0,245828.0,28.1
Florida,12.0,2018.0,2018.0,43 years,43.0,56.0,252338.0,22.2
Florida,12.0,2018.0,2018.0,44 years,44.0,62.0,248235.0,25.0
Florida,12.0,2018.0,2018.0,45 years,45.0,63.0,255504.0,24.7
Florida,12.0,2018.0,2018.0,46 years,46.0,72.0,267439.0,26.9
Florida,12.0,2018.0,2018.0,47 years,47.0,46.0,280316.0,16.4
Florida,12.0,2018.0,2018.0,48 years,48.0,64.0,282084.0,22.7
Florida,12.0,2018.0,2018.0,49 years,49.0,72.0,266512.0,27.0
Florida,12.0,2018.0,2018.0,50 years,50.0,60.0,263168.0,22.8
Florida,12.0,2018.0,2018.0,51 years,51.0,52.0,266392.0,19.5
Florida,12.0,2018.0,2018.0,52 years,52.0,62.0,274265.0,22.6
Florida,12.0,2018.0,2018.0,53 years,53.0,65.0,292447.0,22.2
Florida,12.0,2018.0,2018.0,54 years,54.0,66.0,298245.0,22.1
Florida,12.0,2018.0,2018.0,55 years,55.0,46.0,296034.0,15.5
Florida,12.0,2018.0,2018.0,56 years,56.0,63.0,294331.0,21.4
Florida,12.0,2018.0,2018.0,57 years,57.0,73.0,296821.0,24.6
Florida,12.0,2018.0,2018.0,58 years,58.0,49.0,297111.0,16.5
Florida,12.0,2018.0,2018.0,59 years,59.0,39.0,286283.0,13.6
Florida,12.0,2018.0,2018.0,60 years,60.0,47.0,283495.0,16.6
Florida,12.0,2018.0,2018.0,61 years,61.0,33.0,282862.0,11.7
Florida,12.0,2018.0,2018.0,62 years,62.0,34.0,275017.0,12.4
Florida,12.0,2018.0,2018.0,63 years,63.0,28.0,274712.0,10.2
Florida,12.0,2018.0,2018.0,64 years,64.0,18.0,267935.0,
Florida,12.0,2018.0,2018.0,65 years,65.0,19.0,261356.0,
Florida,12.0,2018.0,2018.0,66 years,66.0,14.0,256278.0,
Florida,12.0,2019.0,2019.0,19 years,19.0,14.0,241706.0,
Florida,12.0,2019.0,2019.0,20 years,20.0,25.0,242201.0,10.3
Florida,12.0,2019.0,2019.0,21 years,21.0,29.0,247135.0,11.7
Florida,12.0,2019.0,2019.0,22 years,22.0,35.0,250579.0,14.0
Florida,12.0,2019.0,2019.0,23 years,23.0,44.0,255633.0,17.2
Florida,12.0,2019.0,2019.0,24 years,24.0,59.0,262574.0,22.5
Florida,12.0,2019.0,2019.0,25 years,25.0,79.0,269733.0,29.3
Florida,12.0,2019.0,2019.0,26 years,26.0,74.0,274194.0,27.0
Florida,12.0,2019.0,2019.0,27 years,27.0,77.0,283945.0,27.1
Florida,12.0,2019.0,2019.0,28 years,28.0,110.0,294561.0,37.3
Florida,12.0,2019.0,2019.0,29 years,29.0,104.0,297383.0,35.0
Florida,12.0,2019.0,2019.0,30 years,30.0,95.0,286190.0,33.2
Florida,12.0,2019.0,2019.0,31 years,31.0,112.0,277471.0,40.4
Florida,12.0,2019.0,2019.0,32 years,32.0,118.0,271559.0,43.5
Florida,12.0,2019.0,2019.0,33 years,33.0,116.0,271068.0,42.8
Florida,12.0,2019.0,2019.0,34 years,34.0,116.0,273318.0,42.4
Florida,12.0,2019.0,2019.0,35 years,35.0,108.0,265364.0,40.7
Florida,12.0,2019.0,2019.0,36 years,36.0,116.0,268898.0,43.1
Florida,12.0,2019.0,2019.0,37 years,37.0,122.0,267599.0,45.6
Florida,12.0,2019.0,2019.0,38 years,38.0,122.0,264777.0,46.1
Florida,12.0,2019.0,2019.0,39 years,39.0,111.0,270103.0,41.1
Florida,12.0,2019.0,2019.0,40 years,40.0,97.0,255134.0,38.0
Florida,12.0,2019.0,2019.0,41 years,41.0,90.0,253264.0,35.5
Florida,12.0,2019.0,2019.0,42 years,42.0,102.0,253772.0,40.2
Florida,12.0,2019.0,2019.0,43 years,43.0,88.0,247317.0,35.6
Florida,12.0,2019.0,2019.0,44 years,44.0,84.0,254303.0,33.0
Florida,12.0,2019.0,2019.0,45 years,45.0,67.0,249783.0,26.8
Florida,12.0,2019.0,2019.0,46 years,46.0,66.0,256488.0,25.7
Florida,12.0,2019.0,2019.0,47 years,47.0,78.0,269080.0,29.0
Florida,12.0,2019.0,2019.0,48 years,48.0,72.0,281692.0,25.6
Florida,12.0,2019.0,2019.0,49 years,49.0,71.0,283374.0,25.1
Florida,12.0,2019.0,2019.0,50 years,50.0,87.0,267510.0,32.5
Florida,12.0,2019.0,2019.0,51 years,51.0,75.0,264343.0,28.4
Florida,12.0,2019.0,2019.0,52 years,52.0,76.0,268248.0,28.3
Florida,12.0,2019.0,2019.0,53 years,53.0,65.0,275331.0,23.6
Florida,12.0,2019.0,2019.0,54 years,54.0,61.0,293546.0,20.8
Florida,12.0,2019.0,2019.0,55 years,55.0,68.0,299562.0,22.7
Florida,12.0,2019.0,2019.0,56 years,56.0,74.0,297362.0,24.9
Florida,12.0,2019.0,2019.0,57 years,57.0,71.0,296082.0,24.0
Florida,12.0,2019.0,2019.0,58 years,58.0,44.0,298247.0,14.8
Florida,12.0,2019.0,2019.0,59 years,59.0,51.0,298257.0,17.1
Florida,12.0,2019.0,2019.0,60 years,60.0,50.0,287208.0,17.4
Florida,12.0,2019.0,2019.0,61 years,61.0,42.0,285152.0,14.7
Florida,12.0,2019.0,2019.0,62 years,62.0,37.0,284374.0,13.0
Florida,12.0,2019.0,2019.0,63 years,63.0,27.0,276419.0,9.8
Florida,12.0,2019.0,2019.0,64 years,64.0,25.0,275692.0,9.1
Florida,12.0,2019.0,2019.0,65 years,65.0,26.0,269177.0,9.7
Florida,12.0,2019.0,2019.0,66 years,66.0,20.0,263076.0,7.6
Florida,12.0,2019.0,2019.0,67 years,67.0,14.0,257477.0,
Florida,12.0,2019.0,2019.0,69 years,69.0,10.0,251483.0,
Florida,12.0,2020.0,2020.0,18 years,18.0,15.0,238739.0,
Florida,12.0,2020.0,2020.0,19 years,19.0,29.0,238957.0,12.1
Florida,12.0,2020.0,2020.0,20 years,20.0,31.0,248491.0,12.5
Florida,12.0,2020.0,2020.0,21 years,21.0,40.0,248296.0,16.1
Florida,12.0,2020.0,2020.0,22 years,22.0,49.0,251844.0,19.5
Florida,12.0,2020.0,2020.0,23 years,23.0,63.0,256279.0,24.6
Florida,12.0,2020.0,2020.0,24 years,24.0,81.0,259027.0,31.3
Florida,12.0,2020.0,2020.0,25 years,25.0,91.0,264911.0,34.4
Florida,12.0,2020.0,2020.0,26 years,26.0,110.0,271740.0,40.5
Florida,12.0,2020.0,2020.0,27 years,27.0,140.0,276173.0,50.7
Florida,12.0,2020.0,2020.0,28 years,28.0,131.0,285809.0,45.8
Florida,12.0,2020.0,2020.0,29 years,29.0,162.0,297245.0,54.5
Florida,12.0,2020.0,2020.0,30 years,30.0,154.0,300862.0,51.2
Florida,12.0,2020.0,2020.0,31 years,31.0,167.0,289528.0,57.7
Florida,12.0,2020.0,2020.0,32 years,32.0,174.0,281763.0,61.8
Florida,12.0,2020.0,2020.0,33 years,33.0,166.0,275537.0,60.2
Florida,12.0,2020.0,2020.0,34 years,34.0,169.0,274903.0,61.5
Florida,12.0,2020.0,2020.0,35 years,35.0,176.0,276699.0,63.6
Florida,12.0,2020.0,2020.0,36 years,36.0,164.0,268468.0,61.1
Florida,12.0,2020.0,2020.0,37 years,37.0,174.0,271843.0,64.0
Florida,12.0,2020.0,2020.0,38 years,38.0,184.0,270993.0,67.9
Florida,12.0,2020.0,2020.0,39 years,39.0,172.0,267941.0,64.2
Florida,12.0,2020.0,2020.0,40 years,40.0,157.0,272884.0,57.5
Florida,12.0,2020.0,2020.0,41 years,41.0,164.0,257556.0,63.7
Florida,12.0,2020.0,2020.0,42 years,42.0,126.0,256061.0,49.2
Florida,12.0,2020.0,2020.0,43 years,43.0,131.0,256111.0,51.1
Florida,12.0,2020.0,2020.0,44 years,44.0,113.0,250604.0,45.1
Florida,12.0,2020.0,2020.0,45 years,45.0,116.0,257132.0,45.1
Florida,12.0,2020.0,2020.0,46 years,46.0,115.0,251950.0,45.6
Florida,12.0,2020.0,2020.0,47 years,47.0,98.0,259026.0,37.8
Florida,12.0,2020.0,2020.0,48 years,48.0,86.0,271360.0,31.7
Florida,12.0,2020.0,2020.0,49 years,49.0,100.0,284118.0,35.2
Florida,12.0,2020.0,2020.0,50 years,50.0,121.0,285341.0,42.4
Florida,12.0,2020.0,2020.0,51 years,51.0,100.0,269486.0,37.1
Florida,12.0,2020.0,2020.0,52 years,52.0,91.0,266709.0,34.1
Florida,12.0,2020.0,2020.0,53 years,53.0,90.0,270526.0,33.3
Florida,12.0,2020.0,2020.0,54 years,54.0,98.0,277155.0,35.4
Florida,12.0,2020.0,2020.0,55 years,55.0,107.0,296358.0,36.1
Florida,12.0,2020.0,2020.0,56 years,56.0,120.0,302463.0,39.7
Florida,12.0,2020.0,2020.0,57 years,57.0,113.0,300012.0,37.7
Florida,12.0,2020.0,2020.0,58 years,58.0,90.0,298187.0,30.2
Florida,12.0,2020.0,2020.0,59 years,59.0,78.0,300403.0,26.0
Florida,12.0,2020.0,2020.0,60 years,60.0,84.0,300350.0,28.0
Florida,12.0,2020.0,2020.0,61 years,61.0,57.0,290143.0,19.6
Florida,12.0,2020.0,2020.0,62 years,62.0,60.0,288091.0,20.8
Florida,12.0,2020.0,2020.0,63 years,63.0,52.0,287250.0,18.1
Florida,12.0,2020.0,2020.0,64 years,64.0,40.0,279162.0,14.3
Florida,12.0,2020.0,2020.0,65 years,65.0,34.0,278791.0,12.2
Florida,12.0,2020.0,2020.0,66 years,66.0,25.0,272031.0,9.2
Florida,12.0,2020.0,2020.0,67 years,67.0,28.0,264276.0,10.6
Florida,12.0,2020.0,2020.0,68 years,68.0,14.0,257245.0,
Florida,12.0,2020.0,2020.0,69 years,69.0,17.0,254289.0,
Georgia,13.0,2002.0,2002.0,42 years,42.0,10.0,139867.0,
Georgia,13.0,2002.0,2002.0,43 years,43.0,12.0,134011.0,
Georgia,13.0,2002.0,2002.0,46 years,46.0,10.0,125170.0,
Georgia,13.0,2003.0,2003.0,39 years,39.0,10.0,144120.0,
Georgia,13.0,2003.0,2003.0,42 years,42.0,10.0,138958.0,
Georgia,13.0,2003.0,2003.0,44 years,44.0,12.0,133658.0,
Georgia,13.0,2004.0,2004.0,41 years,41.0,12.0,140724.0,
Georgia,13.0,2004.0,2004.0,42 years,42.0,11.0,139848.0,
Georgia,13.0,2004.0,2004.0,45 years,45.0,10.0,133078.0,
Georgia,13.0,2004.0,2004.0,46 years,46.0,12.0,131740.0,
Georgia,13.0,2004.0,2004.0,47 years,47.0,12.0,131523.0,
Georgia,13.0,2005.0,2005.0,41 years,41.0,13.0,145726.0,
Georgia,13.0,2005.0,2005.0,42 years,42.0,11.0,141030.0,
Georgia,13.0,2005.0,2005.0,43 years,43.0,11.0,140747.0,
Georgia,13.0,2005.0,2005.0,45 years,45.0,13.0,139216.0,
Georgia,13.0,2005.0,2005.0,46 years,46.0,11.0,134328.0,
Georgia,13.0,2005.0,2005.0,47 years,47.0,10.0,132905.0,
Georgia,13.0,2005.0,2005.0,53 years,53.0,11.0,110842.0,
Georgia,13.0,2006.0,2006.0,27 years,27.0,10.0,131220.0,
Georgia,13.0,2006.0,2006.0,29 years,29.0,11.0,123327.0,
Georgia,13.0,2006.0,2006.0,30 years,30.0,10.0,124489.0,
Georgia,13.0,2006.0,2006.0,41 years,41.0,10.0,147127.0,
Georgia,13.0,2006.0,2006.0,42 years,42.0,10.0,146670.0,
Georgia,13.0,2006.0,2006.0,43 years,43.0,15.0,142282.0,
Georgia,13.0,2006.0,2006.0,44 years,44.0,17.0,140944.0,
Georgia,13.0,2006.0,2006.0,45 years,45.0,12.0,139057.0,
Georgia,13.0,2006.0,2006.0,46 years,46.0,12.0,141035.0,
Georgia,13.0,2006.0,2006.0,47 years,47.0,10.0,135809.0,
Georgia,13.0,2006.0,2006.0,50 years,50.0,13.0,126226.0,
Georgia,13.0,2007.0,2007.0,22 years,22.0,10.0,130906.0,
Georgia,13.0,2007.0,2007.0,24 years,24.0,11.0,132014.0,
Georgia,13.0,2007.0,2007.0,25 years,25.0,13.0,136043.0,
Georgia,13.0,2007.0,2007.0,30 years,30.0,11.0,127158.0,
Georgia,13.0,2007.0,2007.0,32 years,32.0,14.0,131298.0,
Georgia,13.0,2007.0,2007.0,38 years,38.0,11.0,138933.0,
Georgia,13.0,2007.0,2007.0,42 years,42.0,13.0,147779.0,
Georgia,13.0,2007.0,2007.0,43 years,43.0,12.0,147860.0,
Georgia,13.0,2007.0,2007.0,44 years,44.0,15.0,142453.0,
Georgia,13.0,2007.0,2007.0,46 years,46.0,11.0,141330.0,
Georgia,13.0,2007.0,2007.0,47 years,47.0,11.0,142697.0,
Georgia,13.0,2007.0,2007.0,48 years,48.0,10.0,136865.0,
Georgia,13.0,2007.0,2007.0,49 years,49.0,12.0,134646.0,
Georgia,13.0,2007.0,2007.0,50 years,50.0,12.0,132749.0,
Georgia,13.0,2008.0,2008.0,23 years,23.0,13.0,133546.0,
Georgia,13.0,2008.0,2008.0,26 years,26.0,11.0,134746.0,
Georgia,13.0,2008.0,2008.0,28 years,28.0,12.0,139863.0,
Georgia,13.0,2008.0,2008.0,32 years,32.0,10.0,128378.0,
Georgia,13.0,2008.0,2008.0,33 years,33.0,12.0,132665.0,
Georgia,13.0,2008.0,2008.0,34 years,34.0,10.0,130230.0,
Georgia,13.0,2008.0,2008.0,40 years,40.0,13.0,135741.0,
Georgia,13.0,2008.0,2008.0,43 years,43.0,12.0,148551.0,
Georgia,13.0,2008.0,2008.0,44 years,44.0,10.0,147533.0,
Georgia,13.0,2008.0,2008.0,46 years,46.0,12.0,142663.0,
Georgia,13.0,2008.0,2008.0,47 years,47.0,16.0,142737.0,
Georgia,13.0,2008.0,2008.0,48 years,48.0,10.0,142968.0,
Georgia,13.0,2008.0,2008.0,51 years,51.0,10.0,133864.0,
Georgia,13.0,2008.0,2008.0,53 years,53.0,10.0,126044.0,
Georgia,13.0,2008.0,2008.0,54 years,54.0,12.0,121231.0,
Georgia,13.0,2009.0,2009.0,24 years,24.0,10.0,134251.0,
Georgia,13.0,2009.0,2009.0,26 years,26.0,14.0,133014.0,
Georgia,13.0,2009.0,2009.0,27 years,27.0,15.0,137632.0,
Georgia,13.0,2009.0,2009.0,30 years,30.0,10.0,134218.0,
Georgia,13.0,2009.0,2009.0,31 years,31.0,14.0,130245.0,
Georgia,13.0,2009.0,2009.0,34 years,34.0,11.0,131695.0,
Georgia,13.0,2009.0,2009.0,38 years,38.0,12.0,150153.0,
Georgia,13.0,2009.0,2009.0,41 years,41.0,12.0,136791.0,
Georgia,13.0,2009.0,2009.0,42 years,42.0,18.0,136247.0,
Georgia,13.0,2009.0,2009.0,43 years,43.0,10.0,140227.0,
Georgia,13.0,2009.0,2009.0,45 years,45.0,14.0,146079.0,
Georgia,13.0,2009.0,2009.0,46 years,46.0,19.0,143111.0,
Georgia,13.0,2009.0,2009.0,48 years,48.0,19.0,142454.0,
Georgia,13.0,2009.0,2009.0,49 years,49.0,14.0,142766.0,
Georgia,13.0,2009.0,2009.0,50 years,50.0,10.0,135909.0,
Georgia,13.0,2009.0,2009.0,51 years,51.0,14.0,134570.0,
Georgia,13.0,2009.0,2009.0,52 years,52.0,15.0,132098.0,
Georgia,13.0,2009.0,2009.0,55 years,55.0,13.0,119617.0,
Georgia,13.0,2010.0,2010.0,22 years,22.0,13.0,133708.0,
Georgia,13.0,2010.0,2010.0,23 years,23.0,12.0,132159.0,
Georgia,13.0,2010.0,2010.0,24 years,24.0,13.0,133491.0,
Georgia,13.0,2010.0,2010.0,25 years,25.0,10.0,134419.0,
Georgia,13.0,2010.0,2010.0,27 years,27.0,16.0,135299.0,
Georgia,13.0,2010.0,2010.0,28 years,28.0,11.0,135277.0,
Georgia,13.0,2010.0,2010.0,33 years,33.0,13.0,128971.0,
Georgia,13.0,2010.0,2010.0,34 years,34.0,12.0,128544.0,
Georgia,13.0,2010.0,2010.0,35 years,35.0,10.0,134133.0,
Georgia,13.0,2010.0,2010.0,36 years,36.0,15.0,131027.0,
Georgia,13.0,2010.0,2010.0,38 years,38.0,12.0,143792.0,
Georgia,13.0,2010.0,2010.0,39 years,39.0,14.0,151266.0,
Georgia,13.0,2010.0,2010.0,41 years,41.0,13.0,138541.0,
Georgia,13.0,2010.0,2010.0,44 years,44.0,13.0,140092.0,
Georgia,13.0,2010.0,2010.0,45 years,45.0,15.0,147712.0,
Georgia,13.0,2010.0,2010.0,46 years,46.0,19.0,146009.0,
Georgia,13.0,2010.0,2010.0,47 years,47.0,13.0,143930.0,
Georgia,13.0,2010.0,2010.0,48 years,48.0,14.0,142979.0,
Georgia,13.0,2010.0,2010.0,50 years,50.0,14.0,141979.0,
Georgia,13.0,2010.0,2010.0,51 years,51.0,12.0,134899.0,
Georgia,13.0,2010.0,2010.0,53 years,53.0,13.0,130953.0,
Georgia,13.0,2010.0,2010.0,54 years,54.0,13.0,127072.0,
Georgia,13.0,2010.0,2010.0,56 years,56.0,13.0,118077.0,
Georgia,13.0,2010.0,2010.0,57 years,57.0,10.0,114471.0,
Georgia,13.0,2011.0,2011.0,19 years,19.0,10.0,145826.0,
Georgia,13.0,2011.0,2011.0,22 years,22.0,10.0,141441.0,
Georgia,13.0,2011.0,2011.0,23 years,23.0,12.0,137282.0,
Georgia,13.0,2011.0,2011.0,24 years,24.0,15.0,134920.0,
Georgia,13.0,2011.0,2011.0,26 years,26.0,12.0,137363.0,
Georgia,13.0,2011.0,2011.0,27 years,27.0,15.0,132735.0,
Georgia,13.0,2011.0,2011.0,29 years,29.0,14.0,137300.0,
Georgia,13.0,2011.0,2011.0,30 years,30.0,15.0,137939.0,
Georgia,13.0,2011.0,2011.0,31 years,31.0,12.0,141917.0,
Georgia,13.0,2011.0,2011.0,33 years,33.0,10.0,132111.0,
Georgia,13.0,2011.0,2011.0,34 years,34.0,16.0,131747.0,
Georgia,13.0,2011.0,2011.0,35 years,35.0,10.0,128377.0,
Georgia,13.0,2011.0,2011.0,36 years,36.0,10.0,134610.0,
Georgia,13.0,2011.0,2011.0,37 years,37.0,11.0,131980.0,
Georgia,13.0,2011.0,2011.0,38 years,38.0,10.0,136574.0,
Georgia,13.0,2011.0,2011.0,39 years,39.0,11.0,142515.0,
Georgia,13.0,2011.0,2011.0,40 years,40.0,12.0,149621.0,
Georgia,13.0,2011.0,2011.0,41 years,41.0,13.0,148238.0,
Georgia,13.0,2011.0,2011.0,42 years,42.0,12.0,139885.0,
Georgia,13.0,2011.0,2011.0,43 years,43.0,10.0,135440.0,
Georgia,13.0,2011.0,2011.0,44 years,44.0,25.0,135813.0,18.4
Georgia,13.0,2011.0,2011.0,45 years,45.0,10.0,138485.0,
Georgia,13.0,2011.0,2011.0,46 years,46.0,17.0,144701.0,
Georgia,13.0,2011.0,2011.0,47 years,47.0,24.0,145738.0,16.5
Georgia,13.0,2011.0,2011.0,48 years,48.0,14.0,143489.0,
Georgia,13.0,2011.0,2011.0,49 years,49.0,12.0,142302.0,
Georgia,13.0,2011.0,2011.0,50 years,50.0,14.0,140528.0,
Georgia,13.0,2011.0,2011.0,51 years,51.0,11.0,140740.0,
Georgia,13.0,2011.0,2011.0,52 years,52.0,15.0,135243.0,
Georgia,13.0,2011.0,2011.0,53 years,53.0,12.0,132121.0,
Georgia,13.0,2011.0,2011.0,54 years,54.0,11.0,131823.0,
Georgia,13.0,2011.0,2011.0,55 years,55.0,10.0,125918.0,
Georgia,13.0,2012.0,2012.0,23 years,23.0,15.0,143532.0,
Georgia,13.0,2012.0,2012.0,25 years,25.0,11.0,136370.0,
Georgia,13.0,2012.0,2012.0,26 years,26.0,14.0,136972.0,
Georgia,13.0,2012.0,2012.0,27 years,27.0,13.0,138106.0,
Georgia,13.0,2012.0,2012.0,28 years,28.0,10.0,133661.0,
Georgia,13.0,2012.0,2012.0,29 years,29.0,17.0,136625.0,
Georgia,13.0,2012.0,2012.0,31 years,31.0,11.0,138175.0,
Georgia,13.0,2012.0,2012.0,32 years,32.0,11.0,142099.0,
Georgia,13.0,2012.0,2012.0,33 years,33.0,16.0,134722.0,
Georgia,13.0,2012.0,2012.0,37 years,37.0,13.0,134391.0,
Georgia,13.0,2012.0,2012.0,38 years,38.0,14.0,131924.0,
Georgia,13.0,2012.0,2012.0,39 years,39.0,13.0,136637.0,
Georgia,13.0,2012.0,2012.0,40 years,40.0,17.0,142046.0,
Georgia,13.0,2012.0,2012.0,41 years,41.0,10.0,149530.0,
Georgia,13.0,2012.0,2012.0,42 years,42.0,13.0,148368.0,
Georgia,13.0,2012.0,2012.0,43 years,43.0,12.0,139662.0,
Georgia,13.0,2012.0,2012.0,44 years,44.0,16.0,135550.0,
Georgia,13.0,2012.0,2012.0,45 years,45.0,11.0,135510.0,
Georgia,13.0,2012.0,2012.0,46 years,46.0,13.0,138021.0,
Georgia,13.0,2012.0,2012.0,47 years,47.0,16.0,144309.0,
Georgia,13.0,2012.0,2012.0,48 years,48.0,13.0,145751.0,
Georgia,13.0,2012.0,2012.0,49 years,49.0,17.0,143108.0,
Georgia,13.0,2012.0,2012.0,50 years,50.0,19.0,141591.0,
Georgia,13.0,2012.0,2012.0,51 years,51.0,10.0,140081.0,
Georgia,13.0,2012.0,2012.0,52 years,52.0,12.0,140213.0,
Georgia,13.0,2012.0,2012.0,53 years,53.0,11.0,134502.0,
Georgia,13.0,2012.0,2012.0,54 years,54.0,12.0,131462.0,
Georgia,13.0,2012.0,2012.0,55 years,55.0,15.0,130987.0,
Georgia,13.0,2012.0,2012.0,56 years,56.0,13.0,125215.0,
Georgia,13.0,2013.0,2013.0,24 years,24.0,15.0,143444.0,
Georgia,13.0,2013.0,2013.0,25 years,25.0,13.0,138608.0,
Georgia,13.0,2013.0,2013.0,28 years,28.0,16.0,137123.0,
Georgia,13.0,2013.0,2013.0,29 years,29.0,11.0,132685.0,
Georgia,13.0,2013.0,2013.0,30 years,30.0,13.0,135879.0,
Georgia,13.0,2013.0,2013.0,31 years,31.0,13.0,136555.0,
Georgia,13.0,2013.0,2013.0,33 years,33.0,10.0,141433.0,
Georgia,13.0,2013.0,2013.0,34 years,34.0,10.0,134184.0,
Georgia,13.0,2013.0,2013.0,35 years,35.0,13.0,132000.0,
Georgia,13.0,2013.0,2013.0,37 years,37.0,10.0,128167.0,
Georgia,13.0,2013.0,2013.0,40 years,40.0,13.0,135540.0,
Georgia,13.0,2013.0,2013.0,42 years,42.0,14.0,149595.0,
Georgia,13.0,2013.0,2013.0,43 years,43.0,15.0,148522.0,
Georgia,13.0,2013.0,2013.0,44 years,44.0,14.0,139586.0,
Georgia,13.0,2013.0,2013.0,45 years,45.0,12.0,135692.0,
Georgia,13.0,2013.0,2013.0,46 years,46.0,11.0,135124.0,
Georgia,13.0,2013.0,2013.0,47 years,47.0,14.0,137745.0,
Georgia,13.0,2013.0,2013.0,48 years,48.0,10.0,144436.0,
Georgia,13.0,2013.0,2013.0,49 years,49.0,17.0,145422.0,
Georgia,13.0,2013.0,2013.0,50 years,50.0,13.0,142587.0,
Georgia,13.0,2013.0,2013.0,52 years,52.0,10.0,140190.0,
Georgia,13.0,2013.0,2013.0,53 years,53.0,17.0,139794.0,
Georgia,13.0,2013.0,2013.0,54 years,54.0,14.0,134151.0,
Georgia,13.0,2013.0,2013.0,55 years,55.0,17.0,131253.0,
Georgia,13.0,2013.0,2013.0,56 years,56.0,11.0,130070.0,
Georgia,13.0,2013.0,2013.0,57 years,57.0,10.0,124594.0,
Georgia,13.0,2014.0,2014.0,20 years,20.0,10.0,143380.0,
Georgia,13.0,2014.0,2014.0,21 years,21.0,11.0,145319.0,
Georgia,13.0,2014.0,2014.0,22 years,22.0,18.0,150060.0,
Georgia,13.0,2014.0,2014.0,23 years,23.0,19.0,151475.0,
Georgia,13.0,2014.0,2014.0,24 years,24.0,22.0,151521.0,14.5
Georgia,13.0,2014.0,2014.0,25 years,25.0,22.0,144768.0,15.2
Georgia,13.0,2014.0,2014.0,26 years,26.0,17.0,139622.0,
Georgia,13.0,2014.0,2014.0,27 years,27.0,14.0,136420.0,
Georgia,13.0,2014.0,2014.0,28 years,28.0,22.0,137320.0,16.0
Georgia,13.0,2014.0,2014.0,29 years,29.0,12.0,137996.0,
Georgia,13.0,2014.0,2014.0,30 years,30.0,19.0,133470.0,
Georgia,13.0,2014.0,2014.0,31 years,31.0,23.0,136659.0,16.8
Georgia,13.0,2014.0,2014.0,32 years,32.0,18.0,137054.0,
Georgia,13.0,2014.0,2014.0,33 years,33.0,18.0,137814.0,
Georgia,13.0,2014.0,2014.0,34 years,34.0,15.0,142314.0,
Georgia,13.0,2014.0,2014.0,35 years,35.0,17.0,134599.0,
Georgia,13.0,2014.0,2014.0,36 years,36.0,10.0,132659.0,
Georgia,13.0,2014.0,2014.0,37 years,37.0,15.0,131946.0,
Georgia,13.0,2014.0,2014.0,38 years,38.0,15.0,128527.0,
Georgia,13.0,2014.0,2014.0,39 years,39.0,15.0,133936.0,
Georgia,13.0,2014.0,2014.0,41 years,41.0,16.0,135629.0,
Georgia,13.0,2014.0,2014.0,42 years,42.0,18.0,142315.0,
Georgia,13.0,2014.0,2014.0,43 years,43.0,23.0,149976.0,15.3
Georgia,13.0,2014.0,2014.0,44 years,44.0,14.0,148745.0,
Georgia,13.0,2014.0,2014.0,45 years,45.0,14.0,139487.0,
Georgia,13.0,2014.0,2014.0,46 years,46.0,14.0,135842.0,
Georgia,13.0,2014.0,2014.0,47 years,47.0,14.0,135061.0,
Georgia,13.0,2014.0,2014.0,48 years,48.0,16.0,137768.0,
Georgia,13.0,2014.0,2014.0,49 years,49.0,12.0,144260.0,
Georgia,13.0,2014.0,2014.0,50 years,50.0,12.0,144587.0,
Georgia,13.0,2014.0,2014.0,51 years,51.0,13.0,142055.0,
Georgia,13.0,2014.0,2014.0,52 years,52.0,17.0,140589.0,
Georgia,13.0,2014.0,2014.0,53 years,53.0,13.0,139779.0,
Georgia,13.0,2014.0,2014.0,54 years,54.0,14.0,139102.0,
